-174.50732	NaN	17010	15916	1.41076	1.34974	
-172.10188	NaN	17009	15918	1.38193	1.40451	
-169.69917	NaN	17013	15912	1.46552	1.25462	
-167.29533	NaN	17015	15904	1.51741	1.06725	
-164.89330	NaN	17018	15910	1.59524	1.20273	
-162.49251	NaN	17020	15895	1.64424	0.86547	
-160.09216	NaN	17010	15884	1.41652	0.61758	
-157.69331	NaN	17021	15889	1.65001	0.73288	
-155.29234	NaN	17011	15869	1.43670	0.26591	
-152.89153	NaN	17027	15889	1.79702	0.72423	
-150.49147	NaN	17015	15868	1.51165	0.23708	
-148.09164	NaN	17024	15871	1.72495	0.30338	
-145.69315	NaN	17018	15871	1.59524	0.30915	
-143.29227	NaN	17018	15865	1.58371	0.16502	
-140.89134	NaN	17011	15865	1.42805	0.16790	
-138.49155	NaN	17018	15874	1.58659	0.38986	
-136.09166	NaN	17011	15858	1.42517	0.01801	
-133.69293	NaN	17012	15870	1.45111	0.29473	
-131.29239	NaN	16998	15861	1.12539	0.08143	
-128.89149	NaN	17007	15866	1.33293	0.20538	
-126.49167	NaN	16998	15871	1.13980	0.30338	
-124.09171	NaN	16997	15863	1.09656	0.13619	
-121.69279	NaN	17001	15875	1.19168	0.41292	
-119.29274	NaN	16995	15881	1.06774	0.54551	
-116.89171	NaN	17006	15885	1.32428	0.63487	
-114.49158	NaN	17001	15897	1.19457	0.90295	
-112.09188	NaN	16986	15881	0.84578	0.54551	
-109.69271	NaN	17003	15902	1.24357	1.02690	
-107.29276	NaN	16982	15898	0.76219	0.94330	
-104.89211	NaN	16986	15897	0.85443	0.91448	
-102.49152	NaN	16973	15891	0.54312	0.76459	
-100.09200	NaN	16976	15902	0.61806	1.01825	
-97.69222	NaN	16973	15889	0.56329	0.73000	
-95.29266	NaN	16980	15904	0.70742	1.07878	
-92.89223	NaN	16988	15910	0.90920	1.22003	
-90.49157	NaN	16989	15904	0.91784	1.07013	
-88.09203	NaN	16984	15907	0.80543	1.14796	
-85.69249	NaN	16988	15901	0.88902	1.00095	
-83.29244	NaN	16989	15896	0.93226	0.89430	
-80.89229	NaN	16998	15907	1.12250	1.15084	
-78.49115	NaN	17007	15898	1.32716	0.92889	
-76.09184	NaN	17004	15900	1.26375	0.97213	
-73.69221	NaN	17006	15893	1.31852	0.81071	
-71.29256	NaN	17010	15886	1.40787	0.66082	
-68.89239	NaN	17018	15901	1.58659	0.99519	
-66.49148	NaN	17006	15877	1.32428	0.45904	
-64.09206	NaN	17015	15882	1.51165	0.57146	
-61.69223	NaN	17016	15886	1.54335	0.65793	
-59.29213	NaN	17010	15872	1.41076	0.34085	
-56.89224	NaN	17013	15879	1.46552	0.49075	
-54.49106	NaN	17005	15872	1.29257	0.33797	
-52.09221	NaN	17017	15873	1.55777	0.36391	
-49.69223	NaN	17006	15873	1.30699	0.35815	
-47.29197	NaN	17008	15869	1.35022	0.26014	
-44.89223	NaN	17024	15885	1.73648	0.63775	
-42.49128	NaN	17002	15878	1.21186	0.47922	
-40.09201	NaN	17004	15869	1.27240	0.27456	
-37.69207	NaN	17011	15887	1.42805	0.68099	
-35.29194	NaN	16997	15886	1.11674	0.66082	
-32.89229	NaN	17010	15890	1.40787	0.75017	
-30.39578	NaN	16995	15893	1.06774	0.82512	
-28.09186	NaN	16987	15887	0.88614	0.67523	
-25.59618	NaN	16991	15894	0.98414	0.85106	
-23.29177	NaN	16973	15894	0.54888	0.83377	
-20.89242	NaN	16988	15898	0.90631	0.93177	
-18.49151	NaN	16978	15900	0.65842	0.98078	
-16.09195	NaN	16978	15903	0.67859	1.05572	
-13.59613	NaN	16987	15905	0.88037	1.09031	
-11.19558	NaN	16991	15917	0.97838	1.37280	
-8.89261	NaN	16993	15910	1.00432	1.22003	
-6.49161	NaN	16992	15908	1.00144	1.17679	
-4.09180	NaN	16983	15907	0.77372	1.15085	
-1.69186	NaN	17000	15911	1.17439	1.23732	
0.80429	NaN	17008	15913	1.36175	1.27768	
3.20408	NaN	17006	15916	1.30410	1.35262	
5.60410	NaN	17013	15908	1.47705	1.17102	
7.90844	NaN	16994	15895	1.02738	0.87700	
10.30781	NaN	17008	15900	1.36752	0.98366	
12.80469	NaN	17012	15892	1.44823	0.79918	
15.20432	NaN	17018	15903	1.60100	1.04996	
17.60367	NaN	17028	15898	1.82872	0.93177	
20.00435	NaN	17028	15895	1.83161	0.87700	
22.30766	NaN	17018	15883	1.58947	0.60028	
24.80454	NaN	17026	15878	1.76531	0.71847	
27.20426	NaN	17042	15896	2.13427	0.88277	
29.60373	NaN	17045	15890	2.20345	0.75882	
32.00446	NaN	17036	15872	1.99591	0.32932	
34.40314	NaN	17039	15885	2.07662	0.64352	
36.70833	NaN	17028	15865	1.82008	0.17367	
39.10806	NaN	17040	15880	2.10545	0.52245	
41.60372	NaN	17024	15872	1.73936	0.33509	
44.00447	NaN	17025	15864	1.75954	0.15637	
46.40306	NaN	17017	15869	1.57794	0.25726	
48.80461	NaN	17016	15873	1.55488	0.36103	
51.10815	NaN	17023	15873	1.71630	0.36968	
53.60382	NaN	17015	15885	1.51453	0.63487	
56.00448	NaN	17006	15876	1.30410	0.43598	
58.40348	NaN	17014	15884	1.49147	0.60893	
60.80460	NaN	17006	15894	1.30699	0.83377	
63.20470	NaN	17001	15881	1.20898	0.55416	
65.60390	NaN	17009	15903	1.39058	1.04996	
68.00419	NaN	16993	15891	1.00720	0.76459	
70.40333	NaN	16992	15887	1.00144	0.68099	
72.80431	NaN	16992	15902	0.98703	1.02690	
75.20442	NaN	17004	15908	1.27240	1.15661	
77.60384	NaN	16997	15902	1.11097	1.03554	
80.00404	NaN	16978	15898	0.66706	0.93466	
82.40307	NaN	16993	15905	1.01297	1.09896	
84.80414	NaN	16988	15907	0.89767	1.13355	
87.20428	NaN	16982	15906	0.75931	1.12490	
89.60417	NaN	17006	15914	1.31852	1.31227	
92.00401	NaN	16990	15908	0.94379	1.15949	
94.40315	NaN	16987	15895	0.87172	0.87700	
96.80424	NaN	16997	15899	1.10809	0.94907	
99.20440	NaN	17004	15911	1.27528	1.24597	
101.60446	NaN	17006	15894	1.30699	0.84818	
104.00404	NaN	17014	15903	1.49723	1.04707	
106.40305	NaN	17016	15902	1.54047	1.03554	
108.80450	NaN	17027	15897	1.80278	0.92024	
111.20452	NaN	17021	15901	1.65577	1.00672	
113.60461	NaN	17028	15895	1.81143	0.85683	
116.00400	NaN	17019	15879	1.62406	0.50516	
118.40308	NaN	17011	15883	1.41940	0.59163	
120.80435	NaN	17021	15879	1.65001	0.49939	
123.20444	NaN	17024	15887	1.73937	0.67523	
125.60452	NaN	17011	15878	1.42517	0.47345	
128.00435	NaN	17020	15877	1.63559	0.44174	
130.40279	NaN	17011	15880	1.42229	0.51669	
132.80426	NaN	17010	15879	1.41652	0.50804	
135.20425	NaN	17012	15878	1.45111	0.47633	
137.60475	NaN	17017	15893	1.57794	0.81935	
140.00439	NaN	17002	15876	1.22627	0.43886	
142.40303	NaN	17006	15883	1.32428	0.59163	
144.80431	NaN	16994	15887	1.04179	0.68388	
147.20430	NaN	17018	15901	1.58659	1.00672	
149.60486	NaN	17002	15902	1.21186	1.02401	
152.00432	NaN	16997	15898	1.11674	0.93466	
154.40305	NaN	16999	15901	1.15998	1.00384	
156.80417	NaN	16991	15909	0.96973	1.17967	
159.20418	NaN	16993	15907	1.02450	1.14796	
161.60468	NaN	16995	15913	1.05332	1.29209	
164.00470	NaN	16981	15910	0.72760	1.21426	
166.40303	NaN	16986	15907	0.85443	1.15373	
168.80403	NaN	16981	15912	0.73336	1.25750	
171.20438	NaN	16987	15920	0.88614	1.44486	
173.60475	NaN	16993	15914	1.00432	1.31227	
173.55725	NaN	16908	15831	-0.94139	-0.61038	
