-173.47272	NaN	17291	16182	0.46193	0.39310	
-171.07135	NaN	17294	16182	0.47363	0.39310	
-168.67050	NaN	17289	16183	0.45430	0.39717	
-166.27106	NaN	17287	16187	0.44514	0.41396	
-163.87091	NaN	17284	16194	0.43243	0.44397	
-161.47177	NaN	17282	16208	0.42276	0.49992	
-159.07094	NaN	17284	16214	0.43395	0.52281	
-156.67180	NaN	17293	16218	0.46956	0.54011	
-154.27069	NaN	17298	16213	0.48991	0.51976	
-151.87207	NaN	17299	16206	0.49245	0.49331	
-149.47157	NaN	17301	16200	0.50211	0.46889	
-147.07158	NaN	17297	16202	0.48685	0.47551	
-144.67081	NaN	17297	16198	0.48431	0.46076	
-142.27061	NaN	17285	16195	0.43599	0.44702	
-139.87128	NaN	17284	16199	0.43192	0.46330	
-137.47101	NaN	17281	16206	0.42123	0.49382	
-135.07112	NaN	17287	16211	0.44565	0.51213	
-132.67078	NaN	17292	16213	0.46702	0.52180	
-130.27174	NaN	17300	16212	0.49906	0.51569	
-127.87129	NaN	17309	16209	0.53569	0.50349	
-125.47177	NaN	17315	16205	0.55960	0.48721	
-123.07125	NaN	17326	16197	0.60233	0.45363	
-120.67133	NaN	17331	16190	0.62369	0.42667	
-118.27087	NaN	17328	16188	0.61301	0.41752	
-115.87138	NaN	17317	16180	0.56773	0.38547	
-113.47161	NaN	17310	16182	0.53721	0.39361	
-111.07129	NaN	17302	16179	0.50618	0.38242	
-108.67056	NaN	17301	16182	0.50364	0.39361	
-106.27106	NaN	17304	16188	0.51229	0.41701	
-103.87098	NaN	17315	16189	0.55807	0.42413	
-101.47144	NaN	17318	16191	0.57231	0.42973	
-99.07134	NaN	17324	16186	0.59419	0.41090	
-96.67079	NaN	17326	16182	0.60334	0.39310	
-94.27176	NaN	17328	16175	0.61352	0.36665	
-91.87149	NaN	17321	16172	0.58198	0.35190	
-89.47147	NaN	17316	16173	0.56265	0.35953	
-87.07143	NaN	17305	16173	0.51941	0.35851	
-84.67132	NaN	17296	16181	0.48228	0.39107	
-82.27074	NaN	17292	16183	0.46702	0.39921	
-79.87193	NaN	17288	16181	0.44769	0.39107	
-77.47157	NaN	17289	16179	0.45430	0.38191	
-75.07155	NaN	17295	16176	0.47668	0.36818	
-72.67075	NaN	17297	16179	0.48380	0.38089	
-70.27095	NaN	17299	16175	0.49448	0.36614	
-67.87167	NaN	17302	16176	0.50568	0.37021	
-65.47118	NaN	17302	16174	0.50771	0.36055	
-63.07127	NaN	17299	16180	0.49347	0.38547	
