-168.82339	NaN	17215	16098	0.19002	0.10528	
-166.42439	NaN	17248	16133	0.32432	0.24924	
-164.02405	NaN	17227	16123	0.23937	0.21058	
-161.62486	NaN	17213	16115	0.18290	0.17650	
-159.22510	NaN	17212	16124	0.17985	0.21414	
-156.82547	NaN	17217	16123	0.19867	0.21058	
-154.42497	NaN	17230	16138	0.25259	0.26806	
-152.02550	NaN	17222	16113	0.21902	0.16887	
-149.62491	NaN	17242	16122	0.30346	0.20651	
-147.12805	NaN	17253	16121	0.34771	0.20142	
-144.72801	NaN	17212	16082	0.17832	0.04017	
-142.42404	NaN	17249	16119	0.32991	0.19176	
-140.02448	NaN	17269	16141	0.41333	0.28230	
-137.52791	NaN	17247	16138	0.32177	0.26806	
-135.22429	NaN	17259	16151	0.36908	0.32300	
-132.72726	NaN	17226	16133	0.23784	0.24771	
-130.32878	NaN	17224	16130	0.22919	0.23754	
-127.92853	NaN	17237	16138	0.28057	0.26908	
-125.62538	NaN	17226	16121	0.23479	0.19939	
-123.22482	NaN	17165	16055	-0.01040	-0.06869	
-120.72925	NaN	17233	16113	0.26327	0.16734	
-118.32816	NaN	17192	16076	0.09744	0.01677	
-115.92939	NaN	17224	16124	0.22919	0.21261	
-113.52822	NaN	17179	16095	0.04607	0.09409	
-111.22491	NaN	17228	16152	0.24394	0.32859	
-108.82372	NaN	17244	16175	0.30804	0.42016	
-106.32848	NaN	17255	16188	0.35331	0.47459	
-103.92825	NaN	17216	16144	0.19511	0.29350	
-101.52807	NaN	17286	16210	0.47946	0.56208	
-99.12807	NaN	17230	16145	0.25310	0.29960	
-96.72791	NaN	17247	16162	0.32025	0.36573	
-94.42451	NaN	17242	16146	0.30092	0.30214	
-91.92835	NaN	17224	16129	0.23021	0.23144	
-89.52952	NaN	17223	16130	0.22309	0.23805	
-87.12869	NaN	17220	16136	0.21393	0.26145	
-84.72903	NaN	17230	16143	0.25107	0.28943	
-82.42416	NaN	17214	16133	0.18595	0.25077	
-79.92910	NaN	17270	16179	0.41740	0.43593	
-77.52853	NaN	17279	16179	0.45301	0.43491	
-75.12802	NaN	17254	16133	0.34873	0.24771	
-72.72811	NaN	17224	16098	0.22817	0.10783	
-70.32833	NaN	17232	16098	0.25971	0.10579	
-67.92860	NaN	17235	16101	0.27446	0.11902	
-65.52783	NaN	17258	16127	0.36857	0.22330	
-63.12878	NaN	17247	16118	0.32126	0.18820	
-60.72772	NaN	17269	16143	0.41028	0.29095	
-58.32884	NaN	17250	16127	0.33601	0.22686	
-55.92822	NaN	17257	16128	0.36196	0.22991	
-53.52911	NaN	17255	16124	0.35433	0.21160	
-51.12835	NaN	17249	16112	0.32991	0.16429	
-48.72890	NaN	17261	16113	0.37976	0.16887	
-46.32830	NaN	17283	16117	0.47031	0.18362	
-43.92910	NaN	17268	16094	0.40723	0.09155	
-41.52861	NaN	17281	16109	0.46064	0.15310	
-39.12796	NaN	17247	16089	0.32075	0.06968	
-36.72891	NaN	17247	16098	0.32279	0.10681	
-34.32846	NaN	17241	16103	0.29939	0.12614	
-31.92886	NaN	17241	16107	0.29786	0.14394	
-29.52760	NaN	17215	16083	0.19104	0.04424	
-27.12889	NaN	17244	16114	0.31160	0.17039	
-24.72730	NaN	17253	16108	0.34517	0.14801	
-22.32909	NaN	17259	16114	0.36908	0.17090	
-19.92788	NaN	17248	16094	0.32432	0.09053	
-17.52925	NaN	17260	16109	0.37671	0.15106	
-15.12859	NaN	17255	16100	0.35280	0.11546	
