-221.04912	0.25316131	17591	16743	18.03209	18.01411	-221.42934	0.04055076	17480	16634	15.47528	15.49766	
-220.01511	0.24954291	17596	16750	18.16468	18.17553	-220.39543	0.03662859	17496	16649	15.85578	15.86374	
-218.98160	0.25118911	17621	16775	18.72966	18.75492	-219.36229	0.04434426	17504	16659	16.03737	16.08570	
-217.94875	0.25569507	17630	16784	18.95161	18.97111	-218.32912	0.04718512	17533	16685	16.70901	16.68815	
-216.91524	0.26395345	17654	16809	19.49929	19.54185	-217.29510	0.03414739	17549	16700	17.07220	17.01964	
-215.88187	0.26519790	17661	16812	19.65495	19.60815	-216.26192	0.04514056	17561	16713	17.35181	17.31942	
-214.84831	0.25871158	17681	16833	20.11327	20.09241	-215.22902	0.05589994	17583	16732	17.85625	17.77198	
-213.81514	0.26944944	17702	16852	20.59465	20.54497	-214.19572	0.06104121	17610	16761	18.47599	18.42920	
-212.78163	0.26814994	17719	16871	20.99821	20.96294	-213.16193	0.05628888	17635	16788	19.04673	19.04894	
-211.74805	0.27443224	17740	16895	21.48536	21.52791	-212.12915	0.07169845	17652	16801	19.45605	19.36890	
-210.71490	0.28052574	17772	16922	22.20599	22.14189	-211.09581	0.07269923	17678	16828	20.04409	19.97135	
-209.68152	0.28892550	17803	16955	22.92085	22.91153	-210.06212	0.07263385	17703	16850	20.62348	20.49885	
-208.64844	0.29798025	17826	16978	23.45700	23.43615	-209.02919	0.08244590	17724	16873	21.11351	21.01194	
-207.61525	0.30306855	17864	17015	24.33906	24.29514	-207.99611	0.08662408	17749	16896	21.68425	21.54521	
-206.58211	0.30760011	17882	17034	24.74838	24.72175	-206.96246	0.09516317	17769	16916	22.13681	22.01506	
-205.54836	0.30446631	17907	17057	25.33929	25.25790	-205.92891	0.08840023	17795	16947	22.75078	22.72416	
-204.51512	0.31195664	17908	17064	25.36235	25.42509	-204.89612	0.10079080	17824	16975	23.41665	23.36697	
-203.48158	0.31129587	17932	17082	25.89851	25.84018	-203.86215	0.09459908	17846	16996	23.92686	23.86564	
-202.44800	0.31434485	17936	17087	25.99363	25.95259	-202.82913	0.10648081	17861	17012	24.25835	24.22308	
-201.41495	0.31674466	17932	17086	25.89562	25.93530	-201.79611	0.11001554	17879	17030	24.69073	24.63240	
-200.38185	0.33081263	17954	17105	26.40871	26.37921	-200.76218	0.10188602	17886	17037	24.84350	24.80535	
-199.34801	0.32324302	17967	17119	26.70850	26.68187	-199.72931	0.12310614	17906	17059	25.30182	25.31556	
-198.31473	0.32435906	17994	17148	27.33112	27.35639	-198.69608	0.12073109	17911	17063	25.41712	25.39915	
-197.28177	0.33768874	18016	17170	27.84998	27.86948	-197.66243	0.11534758	17925	17075	25.74861	25.67011	
-196.24776	0.33312783	18051	17207	28.65420	28.72270	-196.62875	0.11384381	17940	17091	26.09740	26.04772	
-195.21474	0.34285384	18066	17221	29.00587	29.03402	-195.59595	0.12666070	17950	17104	26.33088	26.34462	
-194.18152	0.34008536	18095	17249	29.66885	29.68835	-194.56268	0.12623699	17986	17137	27.14664	27.10272	
-193.14816	0.35714531	18108	17262	29.95422	29.97949	-193.52901	0.12284872	17983	17133	27.07746	27.02201	
-192.11493	0.35366222	18118	17270	30.19347	30.16397	-192.49602	0.13674593	18008	17162	27.64820	27.68788	
-191.08194	0.35829669	18134	17289	30.56244	30.62229	-191.46292	0.14179108	18035	17185	28.28524	28.20385	
-190.04829	0.36011767	18138	17292	30.66333	30.69147	-190.42929	0.14109249	18038	17191	28.34289	28.34221	
-189.01447	0.35443574	18152	17306	30.97464	31.00855	-189.39581	0.13672048	18066	17220	28.99146	29.02825	
-187.98163	0.36191002	18150	17305	30.92564	30.97396	-188.36287	0.14845002	18076	17226	29.21918	29.16661	
-186.94788	0.35766262	18172	17325	31.44449	31.44093	-187.32906	0.13673140	18101	17255	29.80433	29.83248	
-185.91463	0.36620030	18171	17326	31.41566	31.47552	-186.29581	0.14329876	18108	17259	29.95422	29.92760	
