-169.30460	NaN	17258	16148	0.36552	0.31130	
-166.90442	NaN	17206	16093	0.15645	0.08494	
-164.50404	NaN	17268	16152	0.40825	0.32503	
-162.10402	NaN	17239	16118	0.28820	0.19023	
-159.70364	NaN	17269	16166	0.40977	0.38251	
-157.30475	NaN	17230	16126	0.25412	0.21923	
-154.90425	NaN	17226	16130	0.23733	0.23703	
-152.50529	NaN	17222	16121	0.22105	0.20041	
-150.10474	NaN	17230	16128	0.25463	0.22940	
-147.70522	NaN	17229	16122	0.24903	0.20397	
-145.30438	NaN	17223	16105	0.22563	0.13682	
-142.90527	NaN	17237	16112	0.27955	0.16582	
-140.40845	NaN	17259	16121	0.36959	0.19990	
-138.10402	NaN	17249	16120	0.33042	0.19583	
-135.70412	NaN	17208	16087	0.16205	0.06052	
-133.30437	NaN	17238	16128	0.28616	0.22940	
-130.90431	NaN	17194	16098	0.10558	0.10630	
-128.50378	NaN	17263	16173	0.38637	0.41253	
-126.10438	NaN	17202	16115	0.13814	0.17752	
-123.70382	NaN	17268	16175	0.40774	0.42168	
-121.30465	NaN	17204	16103	0.14882	0.12563	
-118.90443	NaN	17244	16139	0.31160	0.27366	
-116.50562	NaN	17200	16091	0.13000	0.07883	
-114.10439	NaN	17205	16095	0.14933	0.09307	
-111.70518	NaN	17213	16106	0.18188	0.13784	
-109.30405	NaN	17192	16096	0.09693	0.09765	
-106.90545	NaN	17197	16116	0.11983	0.18108	
-104.50420	NaN	17206	16135	0.15543	0.25738	
-102.10404	NaN	17215	16152	0.19206	0.32707	
-99.70409	NaN	17227	16159	0.24191	0.35454	
-97.30429	NaN	17254	16186	0.34975	0.46696	
-94.80850	NaN	17266	16183	0.40113	0.45170	
-92.50360	NaN	17226	16145	0.23835	0.29960	
-90.10455	NaN	17213	16123	0.18188	0.20702	
-87.70369	NaN	17237	16143	0.28209	0.29197	
-85.30489	NaN	17199	16102	0.12491	0.12207	
-82.90426	NaN	17214	16120	0.18850	0.19532	
-80.50568	NaN	17204	16111	0.14526	0.16022	
-78.10435	NaN	17244	16151	0.31160	0.32147	
-75.70556	NaN	17253	16159	0.34822	0.35505	
-73.20811	NaN	17232	16129	0.26276	0.23347	
-70.80943	NaN	17295	16181	0.51761	0.44407	
-68.50430	NaN	17258	16127	0.36755	0.22584	
-66.10387	NaN	17239	16096	0.28871	0.09867	
-63.70420	NaN	17255	16108	0.35484	0.14598	
-61.30403	NaN	17241	16095	0.29634	0.09409	
-58.80840	NaN	17257	16117	0.36196	0.18565	
-56.40751	NaN	17254	16115	0.34873	0.17802	
-54.00911	NaN	17248	16112	0.32686	0.16378	
-51.70359	NaN	17276	16147	0.43928	0.30570	
-49.30520	NaN	17244	16112	0.31160	0.16378	
-46.80820	NaN	17264	16127	0.39146	0.22330	
-44.40916	NaN	17248	16097	0.32737	0.10325	
-42.00805	NaN	17241	16082	0.29736	0.04017	
-39.60892	NaN	17236	16071	0.27752	-0.00103	
-37.30414	NaN	17272	16100	0.42503	0.11393	
-34.90535	NaN	17268	16102	0.40876	0.12207	
-32.40814	NaN	17237	16084	0.28006	0.04831	
-30.00863	NaN	17226	16087	0.23580	0.06154	
-27.60879	NaN	17233	16106	0.26582	0.13835	
-25.20838	NaN	17268	16143	0.40876	0.29044	
-22.90484	NaN	17202	16074	0.13712	0.01067	
-20.40737	NaN	17258	16122	0.36704	0.20448	
-18.00881	NaN	17230	16094	0.25463	0.09155	
-15.60756	NaN	17239	16088	0.28820	0.06713	
-13.20907	NaN	17225	16077	0.23326	0.02135	
-10.80814	NaN	17264	16110	0.39146	0.15717	
-8.50537	NaN	17250	16104	0.33500	0.13173	
-6.00823	NaN	17247	16112	0.32177	0.16378	
-3.60882	NaN	17218	16100	0.20427	0.11546	
-1.20836	NaN	17215	16113	0.19257	0.16989	
1.19081	NaN	17234	16135	0.26785	0.25941	
3.59151	NaN	17210	16113	0.16968	0.16632	
5.99168	NaN	17190	16086	0.09032	0.05747	
8.39111	NaN	17250	16131	0.33398	0.24110	
10.79176	NaN	17264	16132	0.39095	0.24415	
13.19105	NaN	17276	16138	0.43877	0.27010	
15.59256	NaN	17275	16134	0.43419	0.25280	
17.99116	NaN	17254	16117	0.34873	0.18464	
20.39213	NaN	17251	16116	0.33907	0.18006	
22.79141	NaN	17216	16092	0.19765	0.08290	
25.19190	NaN	17223	16102	0.22563	0.12207	
27.59100	NaN	17209	16094	0.16866	0.08951	
29.99184	NaN	17235	16115	0.27192	0.17752	
32.39104	NaN	17208	16079	0.16510	0.02796	
34.79143	NaN	17256	16114	0.35840	0.17141	
37.19129	NaN	17240	16084	0.29278	0.05085	
39.59130	NaN	17274	16116	0.43165	0.17904	
41.99192	NaN	17224	16066	0.22665	-0.02240	
44.39097	NaN	17275	16137	0.43623	0.26450	
46.79213	NaN	17240	16104	0.29176	0.13275	
49.19149	NaN	17278	16155	0.44843	0.33826	
51.59262	NaN	17240	16122	0.29227	0.20651	
53.99119	NaN	17242	16137	0.30142	0.26552	
56.39251	NaN	17227	16114	0.24242	0.17090	
58.79110	NaN	17214	16099	0.18697	0.11190	
61.19145	NaN	17242	16120	0.30346	0.19735	
63.59093	NaN	17224	16106	0.22817	0.13886	
65.99139	NaN	17252	16133	0.34314	0.24924	
68.39111	NaN	17225	16115	0.23275	0.17701	
70.79153	NaN	17229	16128	0.24852	0.22737	
73.19109	NaN	17209	16120	0.16561	0.19735	
75.59138	NaN	17234	16154	0.26887	0.33368	
77.99154	NaN	17180	16097	0.04810	0.10325	
80.39124	NaN	17249	16162	0.33195	0.36725	
82.79202	NaN	17210	16113	0.17222	0.16836	
85.19135	NaN	17251	16149	0.33652	0.31639	
87.59286	NaN	17242	16139	0.30346	0.27366	
89.99157	NaN	17255	16146	0.35585	0.30214	
92.39220	NaN	17229	16114	0.24903	0.17243	
94.79109	NaN	17233	16125	0.26327	0.21516	
97.19176	NaN	17249	16146	0.32940	0.30214	
99.59062	NaN	17237	16138	0.28260	0.26959	
101.99153	NaN	17249	16152	0.33093	0.32605	
104.39097	NaN	17257	16150	0.36247	0.31995	
106.79160	NaN	17239	16124	0.28871	0.21261	
109.19099	NaN	17270	16139	0.41384	0.27569	
111.59161	NaN	17270	16132	0.41639	0.24364	
113.99196	NaN	17220	16074	0.21291	0.00863	
116.39172	NaN	17259	16113	0.37111	0.16734	
118.79196	NaN	17223	16075	0.22411	0.01372	
121.19151	NaN	17253	16104	0.34619	0.13021	
123.59231	NaN	17256	16122	0.35738	0.20600	
125.99153	NaN	17248	16118	0.32482	0.18922	
128.39218	NaN	17237	16113	0.28057	0.16836	
130.79126	NaN	17240	16114	0.29227	0.17243	
133.19131	NaN	17257	16121	0.36145	0.20142	
135.59097	NaN	17267	16124	0.40214	0.21363	
137.99146	NaN	17257	16108	0.36094	0.14750	
140.39117	NaN	17263	16103	0.38739	0.12817	
142.79161	NaN	17249	16086	0.32991	0.05950	
145.19098	NaN	17262	16105	0.38180	0.13580	
147.59157	NaN	17240	16095	0.29227	0.09358	
149.99142	NaN	17203	16072	0.14170	0.00100	
152.39140	NaN	17215	16094	0.19358	0.08901	
154.79173	NaN	17203	16088	0.14119	0.06459	
157.19185	NaN	17231	16116	0.25717	0.18006	
159.59248	NaN	17213	16094	0.18341	0.09206	
161.99146	NaN	17227	16107	0.24191	0.14394	
164.39201	NaN	17234	16102	0.26785	0.12461	
166.79118	NaN	17214	16080	0.18901	0.03559	
169.19139	NaN	17266	16137	0.39807	0.26552	
169.59268	NaN	16979	15880	-0.76884	-0.77982	
167.19353	NaN	16972	15849	-0.79834	-0.90648	
164.79182	NaN	16993	15862	-0.70983	-0.85307	
162.39256	NaN	16960	15817	-0.84616	-1.03620	
159.99147	NaN	16983	15853	-0.75409	-0.89072	
157.59241	NaN	16979	15838	-0.76732	-0.94921	
155.19154	NaN	17001	15872	-0.67931	-0.81390	
152.79253	NaN	16973	15850	-0.79224	-0.90343	
150.39247	NaN	16963	15835	-0.83497	-0.96346	
147.99309	NaN	16952	15829	-0.87770	-0.98584	
145.59256	NaN	17001	15869	-0.67880	-0.82306	
143.19240	NaN	16945	15808	-0.90873	-1.07231	
140.79369	NaN	16980	15829	-0.76528	-0.98889	
138.39223	NaN	16931	15778	-0.96316	-1.19694	
135.99321	NaN	16981	15813	-0.76070	-1.05298	
133.59254	NaN	16970	15816	-0.80496	-1.04230	
131.19319	NaN	17002	15849	-0.67626	-0.90801	
128.79231	NaN	16976	15848	-0.77952	-0.91157	
126.39230	NaN	17009	15881	-0.64625	-0.77474	
123.99178	NaN	16998	15881	-0.69050	-0.77677	
121.59235	NaN	17028	15908	-0.57096	-0.66639	
119.19183	NaN	16997	15876	-0.69407	-0.79508	
116.79204	NaN	16999	15872	-0.68593	-0.81187	
114.39243	NaN	16971	15842	-0.80241	-0.93294	
111.99224	NaN	16979	15842	-0.76782	-0.93446	
109.59297	NaN	16985	15851	-0.74239	-0.89936	
107.19237	NaN	16972	15840	-0.79529	-0.94413	
104.79372	NaN	16964	15838	-0.82785	-0.94972	
102.39249	NaN	16975	15863	-0.78461	-0.84849	
99.99344	NaN	16969	15869	-0.80801	-0.82459	
97.59272	NaN	16965	15879	-0.82581	-0.78542	
95.19320	NaN	16988	15895	-0.73374	-0.71980	
92.79224	NaN	16956	15864	-0.86091	-0.84392	
90.39225	NaN	16978	15880	-0.77088	-0.77931	
87.99171	NaN	16978	15874	-0.77342	-0.80627	
85.59249	NaN	16964	15857	-0.82887	-0.87444	
83.19173	NaN	16974	15865	-0.78715	-0.84036	
80.79221	NaN	16970	15874	-0.80699	-0.80424	
78.39236	NaN	16961	15866	-0.84006	-0.83781	
75.99240	NaN	16957	15872	-0.85837	-0.81340	
73.59280	NaN	16978	15889	-0.77393	-0.74167	
71.19260	NaN	16959	15878	-0.85125	-0.78796	
68.79348	NaN	16959	15864	-0.85125	-0.84544	
66.39249	NaN	16956	15861	-0.86295	-0.85918	
63.99306	NaN	16965	15850	-0.82581	-0.90343	
61.59310	NaN	16968	15850	-0.81513	-0.90241	
59.19313	NaN	16995	15860	-0.70526	-0.86070	
56.79227	NaN	16979	15858	-0.76884	-0.86884	
54.39226	NaN	16977	15851	-0.77545	-0.89987	
51.99158	NaN	16965	15852	-0.82683	-0.89224	
49.59188	NaN	16966	15858	-0.81971	-0.87088	
47.19166	NaN	16966	15854	-0.81971	-0.88614	
44.79197	NaN	16958	15844	-0.85481	-0.92683	
42.39244	NaN	16957	15826	-0.85939	-1.00008	
39.99289	NaN	16951	15815	-0.88329	-1.04281	
37.59288	NaN	16997	15845	-0.69661	-0.92073	
35.19305	NaN	16985	15835	-0.74442	-0.96142	
32.79349	NaN	16992	15842	-0.71746	-0.93497	
30.39277	NaN	16991	15848	-0.72052	-0.91055	
27.99338	NaN	16974	15839	-0.79021	-0.94565	
25.59249	NaN	16990	15868	-0.72408	-0.82713	
23.19258	NaN	16988	15876	-0.73272	-0.79610	
20.79207	NaN	16995	15888	-0.70170	-0.74879	
18.39161	NaN	16953	15846	-0.87261	-0.91869	
15.99141	NaN	16984	15862	-0.74799	-0.85460	
13.59219	NaN	16961	15835	-0.84362	-0.96447	
11.19163	NaN	17003	15867	-0.66914	-0.83120	
8.79238	NaN	16957	15829	-0.85633	-0.98736	
6.39268	NaN	16942	15810	-0.91890	-1.06367	
3.99286	NaN	16934	15814	-0.95044	-1.05044	
1.59336	NaN	16990	15871	-0.72204	-0.81747	
-0.80732	NaN	16947	15843	-0.89754	-0.92887	
-3.20637	NaN	16985	15881	-0.74493	-0.77524	
-5.60743	NaN	16937	15837	-0.93925	-0.95379	
-8.00734	NaN	16982	15875	-0.75816	-0.80119	
-10.40717	NaN	16981	15856	-0.76019	-0.87596	
-12.80725	NaN	16982	15845	-0.75511	-0.92429	
-15.20780	NaN	16981	15828	-0.75969	-0.99093	
-17.60794	NaN	16958	15808	-0.85277	-1.07282	
-20.00801	NaN	16974	15821	-0.78766	-1.01890	
-22.40757	NaN	16973	15836	-0.79275	-0.96091	
-24.80817	NaN	16994	15858	-0.70576	-0.86782	
-27.20758	NaN	16955	15827	-0.86753	-0.99449	
-29.60721	NaN	16965	15829	-0.82530	-0.98635	
-32.00742	NaN	16974	15850	-0.78817	-0.90089	
-34.40719	NaN	17019	15875	-0.60606	-0.79864	
-36.80777	NaN	16985	15844	-0.74595	-0.92785	
-39.20658	NaN	16978	15817	-0.77342	-1.03569	
-41.60761	NaN	16942	15777	-0.92043	-1.19898	
-44.00689	NaN	16987	15815	-0.73679	-1.04485	
-46.40727	NaN	16965	15797	-0.82734	-1.11708	
-48.80711	NaN	16985	15834	-0.74442	-0.96854	
-51.20765	NaN	16985	15841	-0.74392	-0.93955	
-53.60763	NaN	16980	15853	-0.76375	-0.89072	
-56.00811	NaN	17002	15867	-0.67524	-0.83323	
-58.40761	NaN	17036	15916	-0.53688	-0.63485	
-60.80803	NaN	16990	15863	-0.72408	-0.84849	
-63.20806	NaN	17007	15880	-0.65439	-0.78033	
-65.60742	NaN	16958	15825	-0.85227	-1.00212	
-68.00800	NaN	16976	15846	-0.78003	-0.91666	
-70.40721	NaN	16986	15858	-0.74188	-0.86935	
-72.80743	NaN	16979	15850	-0.76986	-0.90089	
-75.20641	NaN	16967	15856	-0.81717	-0.87902	
-77.60754	NaN	16984	15873	-0.74951	-0.81034	
-80.00685	NaN	16983	15897	-0.75358	-0.70912	
-82.40737	NaN	16980	15896	-0.76325	-0.71573	
-84.80707	NaN	16993	15920	-0.71238	-0.61603	
-87.20741	NaN	16961	15876	-0.84362	-0.79661	
-89.60756	NaN	16941	15857	-0.92399	-0.87444	
-92.00787	NaN	16967	15873	-0.81717	-0.80933	
-94.40781	NaN	16951	15862	-0.88228	-0.85511	
-96.80824	NaN	16984	15894	-0.74799	-0.72387	
-99.20771	NaN	16961	15881	-0.84311	-0.77626	
-101.60800	NaN	16953	15877	-0.87261	-0.79101	
-104.00717	NaN	16962	15886	-0.83802	-0.75642	
-106.40732	NaN	16978	15906	-0.77444	-0.67300	
-108.80718	NaN	16935	15864	-0.94739	-0.84646	
-111.20641	NaN	16926	15857	-0.98300	-0.87495	
-113.60712	NaN	16911	15827	-1.04353	-0.99601	
-116.00696	NaN	16946	15855	-0.90313	-0.88309	
-118.40648	NaN	16985	15874	-0.74290	-0.80373	
-120.80724	NaN	16972	15858	-0.79784	-0.86782	
-123.20767	NaN	16999	15887	-0.68847	-0.75235	
-125.60818	NaN	16956	15850	-0.86040	-0.90241	
-128.00879	NaN	16970	15873	-0.80445	-0.80831	
-130.40732	NaN	16950	15851	-0.88686	-0.89784	
-132.80873	NaN	16941	15848	-0.92399	-0.91208	
-135.20702	NaN	16908	15802	-1.05828	-1.09826	
-137.60768	NaN	16925	15822	-0.98808	-1.01432	
-140.00659	NaN	16959	15842	-0.85074	-0.93548	
-142.40750	NaN	17011	15888	-0.63709	-0.74778	
-144.80684	NaN	17002	15870	-0.67321	-0.81899	
-147.20685	NaN	16998	15868	-0.68949	-0.82866	
-149.60719	NaN	16997	15870	-0.69610	-0.82001	
-152.00769	NaN	16988	15877	-0.73374	-0.79305	
-154.40756	NaN	16983	15887	-0.75409	-0.75337	
-156.80702	NaN	16940	15849	-0.92602	-0.90648	
-159.20802	NaN	16960	15873	-0.84565	-0.80831	
-161.60715	NaN	16899	15803	-1.09491	-1.09215	
-164.00879	NaN	16963	15869	-0.83192	-0.82510	
-166.40701	NaN	16936	15824	-0.94383	-1.00771	
-168.80850	NaN	16982	15869	-0.75511	-0.82408	
0.00000	NaN	0	0	0.00000	0.00000	
0.00000	NaN	0	0	0.00000	0.00000	
0.00000	NaN	0	0	0.00000	0.00000	
0.00000	NaN	0	0	0.00000	0.00000	
0.00000	NaN	0	0	0.00000	0.00000	
0.00000	NaN	0	0	0.00000	0.00000	
0.00000	NaN	0	0	0.00000	0.00000	
0.00000	NaN	0	0	0.00000	0.00000	
0.00000	NaN	0	0	0.00000	0.00000	
0.00000	NaN	0	0	0.00000	0.00000	
0.00000	NaN	0	0	0.00000	0.00000	
0.00000	NaN	0	0	0.00000	0.00000	
0.00000	NaN	0	0	0.00000	0.00000	
0.00000	NaN	0	0	0.00000	0.00000	
0.00000	NaN	0	0	0.00000	0.00000	
0.00000	NaN	0	0	0.00000	0.00000	
