-173.64868	NaN	16976	15711	-0.74313	-0.76755	
-171.24519	NaN	17021	15745	-0.55950	-0.63224	
-168.84654	NaN	17028	15743	-0.53254	-0.63783	
-166.44489	NaN	17007	15727	-0.61952	-0.70243	
-164.04576	NaN	17004	15721	-0.62969	-0.72787	
-161.64516	NaN	17029	15752	-0.52643	-0.60070	
-159.24638	NaN	16959	15694	-0.81231	-0.83825	
-156.84621	NaN	17016	15760	-0.58289	-0.56814	
-154.44540	NaN	16971	15719	-0.76246	-0.73753	
-152.04698	NaN	16960	15708	-0.81028	-0.77975	
-149.64539	NaN	16978	15719	-0.73753	-0.73753	
-147.24715	NaN	16970	15706	-0.76653	-0.79145	
-144.84467	NaN	16996	15714	-0.66327	-0.75788	
-142.44673	NaN	16965	15669	-0.78738	-0.94202	
-140.04507	NaN	16996	15689	-0.66174	-0.85911	
-137.64693	NaN	17002	15700	-0.63783	-0.81434	
-135.24486	NaN	16990	15692	-0.68667	-0.84792	
-132.84613	NaN	17010	15721	-0.60375	-0.72990	
-130.44492	NaN	17017	15734	-0.57628	-0.67497	
-128.04541	NaN	16990	15707	-0.68819	-0.78637	
-125.64508	NaN	17016	15732	-0.58035	-0.68310	
-123.24610	NaN	16981	15685	-0.72380	-0.87539	
-120.84575	NaN	17014	15713	-0.58798	-0.76093	
-118.44502	NaN	16996	15680	-0.66123	-0.89522	
-116.04716	NaN	16986	15670	-0.70396	-0.93541	
-113.64520	NaN	16993	15674	-0.67344	-0.92117	
-111.24732	NaN	17010	15691	-0.60629	-0.84995	
-108.84502	NaN	17006	15697	-0.62206	-0.82503	
-106.35084	NaN	17002	15714	-0.63885	-0.75839	
-104.04552	NaN	17002	15721	-0.63631	-0.72787	
-101.64666	NaN	17006	15732	-0.62359	-0.68260	
-99.24520	NaN	16961	15696	-0.80366	-0.83215	
-96.84599	NaN	17041	15766	-0.48116	-0.54474	
-94.44457	NaN	17016	15741	-0.58035	-0.64648	
-92.04577	NaN	17004	15725	-0.62817	-0.71108	
-89.64505	NaN	17044	15765	-0.46793	-0.54983	
-87.24601	NaN	16992	15716	-0.67700	-0.75025	
-84.84576	NaN	17011	15740	-0.60324	-0.65055	
-82.44524	NaN	16986	15725	-0.70244	-0.71312	
-80.04730	NaN	16941	15699	-0.88760	-0.81790	
-77.64551	NaN	16977	15751	-0.73855	-0.60528	
-75.24667	NaN	16953	15728	-0.83673	-0.69989	
-72.84529	NaN	16950	15733	-0.85046	-0.67903	
-70.44643	NaN	16981	15755	-0.72227	-0.58849	
-68.04480	NaN	16986	15742	-0.70294	-0.64139	
-65.64721	NaN	16978	15722	-0.73703	-0.72278	
-63.24414	NaN	17011	15750	-0.60324	-0.61240	
-60.84675	NaN	17009	15748	-0.60935	-0.61901	
-58.44461	NaN	17001	15749	-0.64190	-0.61494	
-56.04612	NaN	17001	15749	-0.64038	-0.61545	
-53.64484	NaN	17014	15760	-0.58747	-0.56865	
-51.24611	NaN	16970	15729	-0.77009	-0.69429	
-48.84587	NaN	16987	15739	-0.69887	-0.65564	
-46.34938	NaN	16964	15711	-0.79145	-0.77111	
-44.04662	NaN	16976	15715	-0.74516	-0.75381	
-41.64496	NaN	17017	15737	-0.57832	-0.66276	
-39.24702	NaN	16985	15683	-0.70701	-0.88352	
-36.84475	NaN	17035	15727	-0.50354	-0.70243	
-34.35150	NaN	17034	15718	-0.50761	-0.73957	
-31.94878	NaN	17054	15740	-0.42622	-0.65055	
-29.55115	NaN	17021	15728	-0.50761	-0.69938	
-27.24414	NaN	17004	15705	-0.62969	-0.79400	
-24.84679	NaN	17037	15747	-0.49642	-0.62155	
-22.34893	NaN	17021	15724	-0.56102	-0.60477	
-19.94971	NaN	17043	15747	-0.47200	-0.62257	
-17.54930	NaN	17032	15727	-0.51778	-0.70243	
-15.14933	NaN	17038	15733	-0.49031	-0.68158	
-12.84573	NaN	17041	15724	-0.48065	-0.71617	
-10.44507	NaN	17027	15721	-0.53508	-0.72787	
-7.95124	NaN	17049	15748	-0.44708	-0.61799	
-5.54890	NaN	17021	15734	-0.55950	-0.67547	
-3.15154	NaN	17030	15754	-0.52491	-0.59612	
-0.74858	NaN	16978	15710	-0.73397	-0.77518	
1.55285	NaN	17014	15752	-0.59103	-0.60070	
